"","AphiaID","url","scientificname","authority","status","unacceptreason","taxonRankID","rank","valid_AphiaID","valid_name","valid_authority","parentNameUsageID","kingdom","phylum","class","order","family","genus","citation","lsid","isMarine","isBrackish","isFreshwater","isTerrestrial","isExtinct","match_type","modified","NA."
"130",272392,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=272392","Malacocephalus laevis","(Lowe, 1843)","accepted",NA,220,"Species",272392,"Malacocephalus laevis","(Lowe, 1843)",125753,"Animalia","Chordata","Actinopteri","Gadiformes","Macrouridae","Malacocephalus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Malacocephalus laevis (Lowe, 1843). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=272392 on 2022-05-13","urn:lsid:marinespecies.org:taxname:272392",1,0,0,0,NA,"exact","2013-01-08T11:20:45.073Z",NA
"131",126460,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126460","Molva macrophthalma","(Rafinesque, 1810)","accepted",NA,220,"Species",126460,"Molva macrophthalma","(Rafinesque, 1810)",125744,"Animalia","Chordata","Actinopteri","Gadiformes","Lotidae","Molva","Froese, R. and D. Pauly. Editors. (2022). FishBase. Molva macrophthalma (Rafinesque, 1810). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126460 on 2022-05-13","urn:lsid:marinespecies.org:taxname:126460",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z",NA
"132",126755,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126755","Hyperoplus immaculatus","(Corbin, 1950)","accepted",NA,220,"Species",126755,"Hyperoplus immaculatus","(Corbin, 1950)",125911,"Animalia","Chordata","Actinopteri","Perciformes","Ammodytidae","Hyperoplus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Hyperoplus immaculatus (Corbin, 1950). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126755 on 2022-05-13","urn:lsid:marinespecies.org:taxname:126755",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z",NA
"133",105873,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=105873","Leucoraja circularis","(Couch, 1838)","accepted",NA,220,"Species",105873,"Leucoraja circularis","(Couch, 1838)",105763,"Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Leucoraja","Froese, R. and D. Pauly. Editors. (2022). FishBase. Leucoraja circularis (Couch, 1838). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=105873 on 2022-05-13","urn:lsid:marinespecies.org:taxname:105873",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z",NA
"134",126892,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126892","Gobius niger","Linnaeus, 1758","accepted",NA,220,"Species",126892,"Gobius niger","Linnaeus, 1758",125988,"Animalia","Chordata","Actinopteri","Gobiiformes","Gobiidae","Gobius","Froese, R. and D. Pauly. Editors. (2022). FishBase. Gobius niger Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126892 on 2022-05-13","urn:lsid:marinespecies.org:taxname:126892",1,1,0,0,NA,"exact","2008-01-15T17:27:08.177Z",NA
"135",127066,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=127066","Spondyliosoma cantharus","(Linnaeus, 1758)","accepted",NA,220,"Species",127066,"Spondyliosoma cantharus","(Linnaeus, 1758)",126083,"Animalia","Chordata","Actinopteri","Eupercaria incertae sedis","Sparidae","Spondyliosoma","Froese, R. and D. Pauly. Editors. (2022). FishBase. Spondyliosoma cantharus (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127066 on 2022-05-13","urn:lsid:marinespecies.org:taxname:127066",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z",NA
"136",126752,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126752","Ammodytes tobianus","Linnaeus, 1758","accepted",NA,220,"Species",126752,"Ammodytes tobianus","Linnaeus, 1758",125909,"Animalia","Chordata","Actinopteri","Perciformes","Ammodytidae","Ammodytes","Froese, R. and D. Pauly. Editors. (2022). FishBase. Ammodytes tobianus Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126752 on 2022-05-13","urn:lsid:marinespecies.org:taxname:126752",1,1,0,0,NA,"exact","2008-01-15T17:27:08.177Z",NA
"137",127007,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=127007","Argyrosomus regius","(Asso, 1801)","accepted",NA,220,"Species",127007,"Argyrosomus regius","(Asso, 1801)",126052,"Animalia","Chordata","Actinopteri","Eupercaria incertae sedis","Sciaenidae","Argyrosomus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Argyrosomus regius (Asso, 1801). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127007 on 2022-05-13","urn:lsid:marinespecies.org:taxname:127007",1,1,0,0,NA,"exact","2008-01-15T17:27:08.177Z",NA
"138",1042830,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1042830","Chelon ramada","(Risso, 1827)","accepted",NA,220,"Species",1042830,"Chelon ramada","(Risso, 1827)",126030,"Animalia","Chordata","Actinopteri","Mugiliformes","Mugilidae","Chelon","Froese, R. and D. Pauly. Editors. (2022). FishBase. Chelon ramada (Risso, 1827). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1042830 on 2022-05-13","urn:lsid:marinespecies.org:taxname:1042830",1,1,1,0,NA,"exact","2017-10-31T07:34:30.333Z",NA
"139",154721,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=154721","Balistes capriscus","Gmelin, 1789","accepted",NA,220,"Species",154721,"Balistes capriscus","Gmelin, 1789",126228,"Animalia","Chordata","Actinopteri","Tetraodontiformes","Balistidae","Balistes","Froese, R. and D. Pauly. Editors. (2022). FishBase. Balistes capriscus Gmelin, 1789. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=154721 on 2022-05-13","urn:lsid:marinespecies.org:taxname:154721",1,0,0,0,NA,"exact","2008-02-28T13:41:07.550Z",NA
"140",127047,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=127047","Boops boops","(Linnaeus, 1758)","accepted",NA,220,"Species",127047,"Boops boops","(Linnaeus, 1758)",126073,"Animalia","Chordata","Actinopteri","Eupercaria incertae sedis","Sparidae","Boops","Froese, R. and D. Pauly. Editors. (2022). FishBase. Boops boops (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127047 on 2022-05-13","urn:lsid:marinespecies.org:taxname:127047",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z",NA
"141",126976,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126976","Dicentrarchus punctatus","(Bloch, 1792)","accepted",NA,220,"Species",126976,"Dicentrarchus punctatus","(Bloch, 1792)",126029,"Animalia","Chordata","Actinopteri","Eupercaria incertae sedis","Moronidae","Dicentrarchus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Dicentrarchus punctatus (Bloch, 1792). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126976 on 2022-05-13","urn:lsid:marinespecies.org:taxname:126976",1,1,0,0,NA,"exact","2008-01-15T17:27:08.177Z",NA
"142",126820,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126820","Trachurus mediterraneus","(Steindachner, 1868)","accepted",NA,220,"Species",126820,"Trachurus mediterraneus","(Steindachner, 1868)",125946,"Animalia","Chordata","Actinopteri","Carangiformes","Carangidae","Trachurus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Trachurus mediterraneus (Steindachner, 1868). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126820 on 2022-05-13","urn:lsid:marinespecies.org:taxname:126820",1,1,0,0,NA,"exact","2008-01-15T17:27:08.177Z",NA
"143",151523,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=151523","Sparus aurata","Linnaeus, 1758","accepted",NA,220,"Species",151523,"Sparus aurata","Linnaeus, 1758",126082,"Animalia","Chordata","Actinopteri","Eupercaria incertae sedis","Sparidae","Sparus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Sparus aurata Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=151523 on 2022-05-13","urn:lsid:marinespecies.org:taxname:151523",1,1,0,0,NA,"exact","2008-01-15T17:27:08.177Z",NA
"144",126977,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126977","Chelon labrosus","(Risso, 1827)","accepted",NA,220,"Species",126977,"Chelon labrosus","(Risso, 1827)",126030,"Animalia","Chordata","Actinopteri","Mugiliformes","Mugilidae","Chelon","Froese, R. and D. Pauly. Editors. (2022). FishBase. Chelon labrosus (Risso, 1827). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126977 on 2022-05-13","urn:lsid:marinespecies.org:taxname:126977",1,1,1,0,NA,"exact","2008-01-15T17:27:08.177Z",NA
"145",126957,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126957","Acantholabrus palloni","(Risso, 1810)","accepted",NA,220,"Species",126957,"Acantholabrus palloni","(Risso, 1810)",126016,"Animalia","Chordata","Actinopteri","Eupercaria incertae sedis","Labridae","Acantholabrus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Acantholabrus palloni (Risso, 1810). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126957 on 2022-05-13","urn:lsid:marinespecies.org:taxname:126957",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z",NA
"146",127055,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=127055","Lithognathus mormyrus","(Linnaeus, 1758)","accepted",NA,220,"Species",127055,"Lithognathus mormyrus","(Linnaeus, 1758)",126077,"Animalia","Chordata","Actinopteri","Eupercaria incertae sedis","Sparidae","Lithognathus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Lithognathus mormyrus (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127055 on 2022-05-13","urn:lsid:marinespecies.org:taxname:127055",1,1,0,0,NA,"exact","2008-01-15T17:27:08.177Z",NA
"147",127011,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=127011","Umbrina canariensis","Valenciennes, 1843","accepted",NA,220,"Species",127011,"Umbrina canariensis","Valenciennes, 1843",126055,"Animalia","Chordata","Actinopteri","Eupercaria incertae sedis","Sciaenidae","Umbrina","Froese, R. and D. Pauly. Editors. (2022). FishBase. Umbrina canariensis Valenciennes, 1843. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127011 on 2022-05-13","urn:lsid:marinespecies.org:taxname:127011",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z",NA
"148",127263,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=127263","Chelidonichthys obscurus","(Walbaum, 1792)","accepted",NA,220,"Species",127263,"Chelidonichthys obscurus","(Walbaum, 1792)",126178,"Animalia","Chordata","Actinopteri","Perciformes","Triglidae","Chelidonichthys","Froese, R. and D. Pauly. Editors. (2022). FishBase. Chelidonichthys obscurus (Walbaum, 1792). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127263 on 2022-05-13","urn:lsid:marinespecies.org:taxname:127263",1,0,0,0,NA,"exact","2010-05-06T12:14:18.327Z",NA
"149",105851,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=105851","Dasyatis pastinaca","(Linnaeus, 1758)","accepted",NA,220,"Species",105851,"Dasyatis pastinaca","(Linnaeus, 1758)",105751,"Animalia","Chordata","Elasmobranchii","Myliobatiformes","Dasyatidae","Dasyatis","Froese, R. and D. Pauly. Editors. (2022). FishBase. Dasyatis pastinaca (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=105851 on 2022-05-13","urn:lsid:marinespecies.org:taxname:105851",1,1,0,0,NA,"exact","2008-01-15T17:27:08.177Z",NA
"150",127057,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=127057","Pagellus acarne","(Risso, 1827)","accepted",NA,220,"Species",127057,"Pagellus acarne","(Risso, 1827)",126079,"Animalia","Chordata","Actinopteri","Eupercaria incertae sedis","Sparidae","Pagellus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Pagellus acarne (Risso, 1827). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127057 on 2022-05-13","urn:lsid:marinespecies.org:taxname:127057",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z",NA
"151",126079,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126079","Pagellus","Valenciennes, 1830","accepted",NA,180,"Genus",126079,"Pagellus","Valenciennes, 1830",125564,"Animalia","Chordata","Actinopteri","Eupercaria incertae sedis","Sparidae","Pagellus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Pagellus Valenciennes, 1830. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126079 on 2022-05-13","urn:lsid:marinespecies.org:taxname:126079",1,0,0,0,NA,"exact","2014-11-21T13:09:37.943Z",NA
"152",127266,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=127266","Trigla lyra","Linnaeus, 1758","accepted",NA,220,"Species",127266,"Trigla lyra","Linnaeus, 1758",126180,"Animalia","Chordata","Actinopteri","Perciformes","Triglidae","Trigla","Froese, R. and D. Pauly. Editors. (2022). FishBase. Trigla lyra Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127266 on 2022-05-13","urn:lsid:marinespecies.org:taxname:127266",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z",NA
"153",126472,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126472","Macrourus berglax","Lacepède, 1801","accepted",NA,220,"Species",126472,"Macrourus berglax","Lacepède, 1801",125752,"Animalia","Chordata","Actinopteri","Gadiformes","Macrouridae","Macrourus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Macrourus berglax Lacepède, 1801. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126472 on 2022-05-13","urn:lsid:marinespecies.org:taxname:126472",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z",NA
"154",127094,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=127094","Xiphias gladius","Linnaeus, 1758","accepted",NA,220,"Species",127094,"Xiphias gladius","Linnaeus, 1758",126101,"Animalia","Chordata","Actinopteri","Carangiformes","Xiphiidae","Xiphias","Froese, R. and D. Pauly. Editors. (2022). FishBase. Xiphias gladius Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127094 on 2022-05-13","urn:lsid:marinespecies.org:taxname:127094",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z",NA
"155",127041,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=127041","Serranus cabrilla","(Linnaeus, 1758)","accepted",NA,220,"Species",127041,"Serranus cabrilla","(Linnaeus, 1758)",126070,"Animalia","Chordata","Actinopteri","Perciformes","Serranidae","Serranus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Serranus cabrilla (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127041 on 2022-05-13","urn:lsid:marinespecies.org:taxname:127041",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z",NA
"156",105913,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=105913","Etmopterus spinax","(Linnaeus, 1758)","accepted",NA,220,"Species",105913,"Etmopterus spinax","(Linnaeus, 1758)",105775,"Animalia","Chordata","Elasmobranchii","Squaliformes","Etmopteridae","Etmopterus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Etmopterus spinax (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=105913 on 2022-05-13","urn:lsid:marinespecies.org:taxname:105913",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z",NA
"157",127128,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=127128","Arnoglossus thori","Kyle, 1913","accepted",NA,220,"Species",127128,"Arnoglossus thori","Kyle, 1913",126109,"Animalia","Chordata","Actinopteri","Pleuronectiformes","Bothidae","Arnoglossus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Arnoglossus thori Kyle, 1913. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127128 on 2022-05-13","urn:lsid:marinespecies.org:taxname:127128",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z",NA
"158",127059,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=127059","Pagellus bogaraveo","(Brünnich, 1768)","accepted",NA,220,"Species",127059,"Pagellus bogaraveo","(Brünnich, 1768)",126079,"Animalia","Chordata","Actinopteri","Eupercaria incertae sedis","Sparidae","Pagellus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Pagellus bogaraveo (Brünnich, 1768). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127059 on 2022-05-13","urn:lsid:marinespecies.org:taxname:127059",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z",NA
"159",271684,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=271684","Torpedo marmorata","Risso, 1810","accepted",NA,220,"Species",271684,"Torpedo marmorata","Risso, 1810",826639,"Animalia","Chordata","Elasmobranchii","Torpediniformes","Torpedinidae","Torpedo","Froese, R. and D. Pauly. Editors. (2022). FishBase. Torpedo marmorata Risso, 1810. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=271684 on 2022-05-13","urn:lsid:marinespecies.org:taxname:271684",1,1,0,0,NA,"exact","2013-01-08T11:20:45.073Z",NA
"160",127379,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=127379","Entelurus aequoreus","(Linnaeus, 1758)","accepted",NA,220,"Species",127379,"Entelurus aequoreus","(Linnaeus, 1758)",126223,"Animalia","Chordata","Actinopteri","Syngnathiformes","Syngnathidae","Entelurus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Entelurus aequoreus (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127379 on 2022-05-13","urn:lsid:marinespecies.org:taxname:127379",1,1,0,0,NA,"exact","2008-01-15T17:27:08.177Z",NA
"161",126456,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126456","Gaidropsarus macrophthalmus","(Günther, 1867)","accepted",NA,220,"Species",126456,"Gaidropsarus macrophthalmus","(Günther, 1867)",125743,"Animalia","Chordata","Actinopteri","Gadiformes","Lotidae","Gaidropsarus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Gaidropsarus macrophthalmus (Günther, 1867). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126456 on 2022-05-13","urn:lsid:marinespecies.org:taxname:126456",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z",NA
